id,sentence,label
2380,年初的时候在网上买的折扣票和朋友去泡的温泉，我们过去的时候是早上10点多，但是那里的人已经很多了，更衣箱已经快没有了，后来我们才发现有很多空柜子那里的服务员都不让我们用，说是已经有预留了，这点让我们很是气愤，我们只好被安排在其他较为简陋的地方更换衣服了。总体感觉不大好。,0
22637,喜欢卡布奇诺，点一杯坐下来，一边喝咖啡，一边上网，天南海北得任由自己的思维随便奔跑，挺舒服、挺放松的，要是有户外座就好了。,1
6062,终于独自去吃了一个！发现附近的小日餐真多啊！\n来了一套100元=两个菜+一份荞麦面（可冷可热）+一杯扎啤的，周末的话还可以更优惠。\n菜点的是天妇罗，猪肉青菜什锦沙拉（这名儿是我给起的，菜单是日语天书）。\n没去过日本，也无从和正宗的比较。第一次吃，觉得还好。大概凉面会更好吃吧！\n但这种优惠套餐，其实量也不小，我尽了最大努力，还是没吃完。\n去得比较早（不到18点），后来逐渐来了几桌，日本人、同胞都有。还有几个预订电话。看来生意还行啊！\n荞麦面是健康食品，下回带俺家那位三高人士去吃吃。,1
32264,名不符实，真的是很不好吃啊~~比起东北饺子不知道差哪去了。。\n还没有我家附近菜场旁的小店子做的好吃~~\n不推荐！！不如吃附近的卤肉卷~~,0
2185,没去过 但是在那里打桌球瞄了一眼 \n应该还是不错的 下回一定要去打一下 先给个好评吧\n价格也了解了一下还可以，就35元/小时,1
28386,东西越来越少了。以前的石锅拌饭挺多，也能吃饱，这次和老公去。我以为自己看错了。那石锅拌饭就锅的一半。越来越差劲了。物价上涨，什么都变少了。,0
16752,喜欢这里的家常菜，有种回忆童年的感觉。\n宫爆鸡丁真的很不错！推荐！\n鸭蛋黄焗玉米粒也好吃，而且量很大！\n还点了红烧日本豆腐，味道也很正宗。\n听说这里的焦溜丸子不错，打算下回来试试！,1
9148,这杯饮料喝得很气愤。\n前段日子，毕业回家办理签到事宜。\n走了弯路，兜了圈子，总算是办好了，\n坐车来华联这边逛逛，还没有吃饭，\n想先喝杯水。又不想喝瓶装水，想喝点饮品，\n这周围也就只有街客了。\n其实不太喜欢街客的，\n在成都就是，不过开在乐山也有些时间了，\n还是照顾下吧！前去观赏下。\n看看要喝点啥，大热天的，肯定得喝些冰爽的。\n看到有玉米汁，图片中拍摄得还挺诱人，\n4块的价格也不错，于是没问什么，\n直接叫唯一的一名女店员制作。\n货到手里，付钱，\n给了10块，可却只找了3块，\n我纳闷了，问道：“不是4块吗？”\n“一直是7块啊！”\n“那图片上写着4块的。”\n“那是小杯的，我们现在没有了，只有大杯的！”\n“那你这不就是欺骗顾客嘛，我是看到4块才买的，\n你卖7块不早告诉我，是7块谁买啊！”\n“我们现在都是7块大杯的！”\n“你就是应该先提前告诉我，4块钱的变成7块，你不坑人啊！”\n她没有很诚恳的解释，还爱理不理的，看得我很不爽。\n喝着那饮品，不停地咬吸管，\n味道其实一般般，就是粉粉冲调的，\n根本不是原汁打出来的，收我7块，过分，气愤！\n再也不会光顾它家，\n看来街客总的品质就逊，\n成都的反正我也不喜欢，味道没啥好的。\n上次春熙那家买的喝的，也是大杯，味道差，态度也不好，\n额，这就是街客的素质。\n还好一直说一直被模仿，从未被超越，好恶心的话！,0
26857,他们家的点心吃了几回都没留下特别的印象呢。大多数时候是冲着汤来的。\n部门聚餐来这里，点个四人套餐168，有汤有鱼有煲仔饭，还有两个菜。再送果盘。实惠，味道也好。\n今天喝的海底椰猪肺汤虽然也清澈馨香，但奇怪喝来比较像瘦肉汤。\n蒸红眉火候刚刚好。只是鱼身只有盘子三分之一大，卖相怪可怜的。\n“进口”腊味煲仔饭我一直不太能理解，加拿大腊肠是挺出名没错，可是就这么两片腊味薄薄的铺在面上，为啥就要卖88呢？一煲大概5碗，没有煲仔的香气，但有腊味的油。。。套餐还不如换成炒饭再加个青菜。。。\n贡丸杂菌煲，贡丸很脆，不是超市货色。放了胡椒的汤底也挺好喝。\n香芋烧肉煲，这个做得好，芋头粉糯，烧肉皮十分香口，肥而不腻，瘦而不柴，和上煲里香浓的酱汁。女生们也吃得起劲。\n装修很古代。加水不太及时，不过态度蛮好的，嫌空调冷可以让服务员拿披肩。,1
26306,这里的装修很好，貌似西餐厅的装修都是很不错的吧，这里相对比较安静，客人比较少，点的套餐，给的量很足啊，并不像大多数西餐厅那样，只有一点点。总之吃的不错,1
1303,非常郁闷的一次消费。买了一个嫩鸡柳，第一次给成卷，第二次去换还是给错，完全放弃了。就算是人多点，至于出这么多错么。又不是一大堆东西，就一件。服务员的培训是在不给力。这点人和K记M记的排队是在没法比。,0
10458,务有点乱，中午人手不够的样子。\n中午98元含税的套餐，内容是：色拉一份，三明治一份，咖啡或茶一份。\n咖啡很不错，三明治也好，色拉量太少，（98元在Wagas可以吃很大一份色拉加三明治啦。）\n上菜的次序好乱啊，先来了咖啡，然后来了牛肉汉堡，汉堡吃到一半，另外一份三明治来了，全部吃完以后，色拉到了。。。（牛肉汉堡很鲜啊，面包烤的恰到好处）\n冬天的时候来喝咖啡，78元，含一份饮料，一份蛋糕。实在是喜欢他们家的意大利咖啡，茶倒是太一般，就袋泡的，还没水准。茶具什么都不要期待啦，在人民广场看完电影，或者购物完毕歇脚的好去处。,0
25839,平时去吃汉堡比较少，\n一般喜欢麦乐鸡，\n做得很嫩，\n调料也很好吃。\n前段时间麦当劳出的饮料也很好喝，\n是液体和奶油混做，\n比较喜欢。,0
39966,"很庆幸南京有这样的面包店, 解决了我们的早餐问题. 价格跟质量来比, 是很公道的了. \n除了几种常吃的, 其他的随便试试, 一般也不会太失望.\n只有一款吐司 (忘了具体的名字, 只记得是方形的), 很让人不满意的是, 一打开口袋, 就能闻到奇怪的味道, 试了几次, 都是这样. 可能是包装袋的问题吧. 让人有点小伤心.\n作为面包店, 是我们的首选. 感觉甜点不是他们的强项, 不过随便吃吃也够了.",1
29436,新品“鲜奶红豆抹抹茶”：11元，杯子比5元的柳橙C还小；明明是热饮，给的却是塑封杯，用吸管喝第一口差点没烫死；搅拌了以后马上冷了很多，说明给前没有摇匀；味道一般，有点太甜了，吃到几颗赤豆，没尝出鲜奶的味道。\n柳橙C（热）：太酸了，吃了大概1/3，只能扔掉了。\n起士大亨：就是热狗肠面包啦，味道是不错，但要7.2，有点小贵。\n日式草莓泡芙：店长推荐款，外表挺吸引人；买回家第二天吃觉得味道。。。比较普通，而且里面的奶油有点腻。,0
4850,昨晚的喜酒\n门口停车很纠结的\n车子多\n车位少\n一切都是要靠抢的\n3楼的厅\n叫什么缘啊？\n我忘记了\n厅是长的\n这个很纠结\n坐在后面的客人完全看不到前面的情况\n就这样了吧\n菜色还算不错\n冷菜很多\n量比较少\n盆子大\n热菜彩色少\n量大\n肉类吃的不多\n龙虾吃了两块\n不敢多吃\n胆固醇高\n黑椒牛排上来的晚\n吃饱了\n吃了一小块\n常常味道\n那个翅羹。。。\n细数一下的话\n不超过5根鱼翅\n因为坐的是主桌\n所以是分好的\n其他桌似乎都是一大碗\n大家都没怎么吃得样子啊\n素菜我吃了好多好多\n减肥的娃口味都变了。。。\n突然觉得素菜好美味\n婚礼很简单\n据说酒水一桌180\n啤酒饮料畅饮\n1桌1瓶红酒\n黄酒就不知道算不算在里面了\n感觉还成吧\n还可以哒\n主要是新人幸福就好,0
7204,淘淘小东西还行，质量也就一般吧。会砍价去逛比较合适，估计能买到中意又便宜的。不过有些小东西确实还不错，没事逛着玩吧。,0
2078,电影院在新世界顶楼，环境不错，门口可以休息等待电影开场。票价一般贵，有半价，缺点就是不让自己选位，服务员选得位置太可怕。,1
1086,商务吃吃，朋友去不划算，一扎木瓜汁108块，一杯龙井茶25元啊！自己人没必要滴。\n    橙汁虾球，不错，酥脆酸甜，很爽口，虽然炸过，但是丝毫不油腻。\n    去骨鸭掌，味道很一般，粤菜风味，清淡得。\n    香辣膏蟹，还不错，味道正点的，就是太贵了，哎。\n    美极鸭舌，味道很正。\n    石锅鸡块，鸡肉比较嫩，里面有烧热的石头，但是器皿比较丑，一个很高的桶，看不见里面的内容，不知道店家怎么想的-。-还有就是分量有点少啦，味道一般。,1
9316,有乾清园，还有盛清缘……都是这种宫廷风，只是他家点菜要自己去一个地方，结账还要自己去一个地方……而且就连打包也是自己动手……她们家服务员真是有够幸福的,1
21474,店很大，不过没有什么新品，不过仔细淘，还是可以找到心仪的商品，就是号不是很全，如果你体型比较大众还可以，或者特别特殊的也可以找到，不过去一次实在不容易，面积又大，都逛下来太辛苦了。,0
23233,上周逛淮海路，正好到饭点，看到巴贝拉，想起以往的美好记忆，就进去了。照片上的蜗牛饭很吸引人，可惜上菜后才发现蜗牛实在没有几块，有点小遗憾。玉米浓汤还是不错。,0
10109,"便宜实惠的面包店，在现在这个吃个面包都要6,7快的时代，能找出个3,4块的真叫人惊艳。\n面包品种说不上多，有包装好的和现烤的两种。\n现烤面包里的丹麦红豆真不错，个头大大的，烤的一层一层的很酥软。\n其他面包蛋糕只能说是普通了，填饱肚子还行。\n他家最赞的还是老婆饼和蛋挞，老婆饼甜而不腻，酥软美味，蛋挞软软甜甜的，很不错。\n偶尔路过买一个老婆饼吃解解馋，很甜蜜、",1
13581,其实这家店就在家旁边，一直没有去吃过，后来去年下半年他家装修过了，就和老公、老妈去了一次，原来以为这家店应该不会贵的，但是，吃完后发现，其实还是蛮贵的。\n其实火锅基本上都没什么特色的，他家就是水果和饮料畅吃，不过品种不是很多，我们那次畅吃的水果只有橘子、西瓜，当然西瓜一拿出来就没有了，饮料有豆浆、冰爽茶、果汁……\n他家的锅底很给力，料很足锅也很大，如果胃口小的人，其实只要点个锅底就足够吃饱的了，我们点的是骨头锅，确实很多骨头啊，还有很多厚百叶皮，汤很浓……\n发现他们家装修过之后生意变好了，每天路过都能看到排队，和博山东路上那家的生意完全不能比的，果然大家都是冲着新鲜去的……,0
18126,就在门口，不过头一回去。挺好的一个地方，档次不低，就是不方便停车。粤菜为主，做得很精致，不过菜量偏小。厨师估计有点来头，刀工火候掌握得都不错。乳鸽、清蒸鲈鱼都是亮点。有人过生日还给上了一碗长寿面。据说扇贝值得一试，等下次再有机会吧。单间还算讲究，液晶电视，观景窗能看到大光明桥，外面繁华都市，屋里暖意融融。适合商务宴请，家庭聚会如果会点菜的话也不算太贵。不过好像一二层没看到有散座。,1
27324,由细细个果时就几中意八珍噶煎饺啦，广式生煎饺子，一直都觉得好好食，味道好岩我～\n以前成日望著距系度煎噶时候就流晒口水啦，不过，宜家就唔会好似细个果时甘去望著距煎啦.\n琴晚又去食左一次，7蚊一份噶鲜肉煎饺，其实里面系有韭菜噶，记得以前食系有姜噶，琴晚竟然食唔到姜噶味道喔，不过，始终都系好中意，大概系因为我本身好中意广式饺子吧。\n我个f仲叫左个紫菜汤，3蚊，都几大碗下，吓亲我个f，不过，我觉得，紫菜呢样野甘平，大碗d都应该啦～,1
24638,还记得当年的八月十五就是在这过的。\n还去外面的超市买了元宵煮过来吃。\n挺有纪念意义的地方。呷哺呷哺就是那个样子啦。\n馋了就过来。,1
22020,5.1在扬州玩，早上喝早茶的几家店都爆满，转到共和春来，离瘦西湖也近，吃好正好逛过去。人也好多的，我们等位占位点单付款拿吃的，忙活了一阵，终于大家可以开吃啦～～。我倒很想尝尝虾籽馄饨，不晓得是啥东西？味道还可以，比较鲜咸，汤水是酱油色，量很多，馄饨个头也比上海小馄饨大2倍。他们走的是豪放路线，上海讲究的是小家碧玉，精致。其它的三丁包，蒸饺的馅料偏甜，还可以。 汤包汤汁多的，肉也多，也不错。虾籽饺面就是虾籽馄饨和面条下在一起，我觉得没有虾籽馄饨好吃哦。大煮干丝不喜欢这个底汤，油味怪怪的，上面的干丝还可以，豆制品嘛。这家店还可以，扬州当地人来吃的比较多，选择这里还是对的喽，呵呵～～,0
6606,"最近一次来海淀医院,还是非典那一年.谁让自己那会儿发烧了呢. 进来换成隔离服,弄得挺恐怖的,最后也就是开了2和消炎药而已.",0
13453,我是真的很喜欢这家店啊！不知道为什么有人评价这么差。可能真是口味的差别吧。我还极力给同学推荐这家店呢！巨喜欢他家的口味，各方面都相当合我意。量也不小，服务也好。每次去皂君庙法雅的时候我都来这吃，没有一次失望的。总之我是各种喜欢。以后肯定还回来~,1
24284,还不错。里面的牛舌很嫩。私以为比权金城或者长白山之类的店要嫩。其他的肉觉得和别的韩国料理没什么大区别。石锅拌饭就中规中矩和别的店也没什么大区别。以前的新鲜劲过了也就没什么特别心水了。年糕味道还行。韩国烧烤基本觉得没什么大同小异的。只是在我小学的时候就开了。到现在生意还不错。应该算是家存活很久的店了。在家附近有亲切感阿。就是觉得喝完啤酒大声喧哗的大叔还是蛮多的。。,1
28537,苏州老字号的店了，\n糕团的鼻祖了，小时候妈妈带我来的时候就会一直到这里买双酿团给我吃，\n现在不知道还能找到小时候的记忆吗？,0
13835,本来走进这家饭店还觉得环境挺不错的，一间间的包厢风格很不错，档次也高。\n菜倒是不错的，味道也烧得挺有水准，小鲍鱼、牛舌什么的都很入味。可是真的很贵，2个卤水拼盘要156元，两桌酒席下来用了6800多。菜价贵倒也算了，毕竟是自己人点的，既然选择了这里就愿意承担贵的菜价也不好说什么。\n可是有 一点是让我非常反感的，就是这家人家完全是在抢钱啊。大麦茶八块钱一个人，雪碧椰奶12块钱一听，这倒也算了，毕竟人家这里也算是高档次的地方，可是服务员的做法就简直是在明抢了——\n点酒水的时候让她先拿个5、6听椰奶雪碧过来，然后服务员拿来了，放在旁边的小桌子上，也不管到底几个客人要救蹭蹭蹭全开了，这也算了，反正一开始总是人手一听饮料的。等吃到当中的时候，要加饮料了于是让服务员再拿个几听来，放着我们要的自己拿，一般其他饭店的服务员就会问下客人要开几听、或者放在桌子上，没开的等下还可以退掉，可是这名服务员蹭蹭蹭又全开了，于是反正开了也就喝吧，虽然已经有几听开着没人喝了。等吃饭到将近尾声了，那个女服务员看看一些客人的杯子里差不多喝完了，又蹭蹭蹭开了剩下的几听饮料，我连忙跑过去跟她说还有几听不要开了她才罢休！——拜托，客人们都准备走了你还开什么饮料啊？而且难道你拿几听过来就要开几听我们就要喝几听饮料？！难道我喝不完的你还准备给我带回去洗澡啊？！真不知道是这名女服务员的服务态度太“好”、太“主动”了，还是这家酒店做服务员培训的时候灌输“一旦看见客人的饮料酒水没了就开反正他们多喝我们多赚钱”。\n反正我是再也不会去那里了，印象分完全负值。,0
37533,喜欢去这，每次逛街都要去的一个地方，喜欢运动的我，喜欢阿迪，环境很好，店员的服务态度也是非常的不错，样子也很多！可以让顾客慢慢选择！,1
36112,1号线苹果园站出来就是 很明显的位置 一共两层 一层点餐 环境都大同小异吧 只是偶尔会去 虽然住得很近 没什么特别感觉 要是来这边逛街的话可以坐进来休息下 本身这边吃饭的地方不多 都是小摊贩 能有这样的地方确实不错~,1
20871,这家店在上海也很有名气，尤其小吃。不过昨晚去吃了一下简直让我吓一跳，冷冷请清的店堂与隔壁小杨生煎的生意有个鲜明对比。我自认为小杨生煎的牛肉粉丝汤难吃都是咖喱粉没想到沈大成的粉丝汤竟更变本加利，简直不能吃。汤是温的连里面的粉丝都是又烂又糊怎么让人吃吗？生意忙来不及还情由可原，客人都寥寥无几还做出这样的出品简直怀疑能生存多久。,0
27219,避风塘吃多了，到这里来换个口味。\n菜味道还过得去，不过小孩不喜欢这里的口味，没吃多少。\n本来给个中评是至少的，但从买单开始就不爽了。\n菜虽然点得多了一点，但人均100元显得偏贵了，这也无所谓。\n买单说不能用信用卡，感觉不太舒服，这也无所谓。\n发票说只能打个人的，有点奇怪，这也无所谓。\n吃了700多，拿来的发票是2600的，仔细一看居然是别人家的发票，这就很有所谓了。\n懒得跟他们搞，下次是不会再来了。,0
29484,顺路的时候，会要两根微辣的鸭脖子。\n微咸，口感还不错，肉质很紧实。\n微辣的，我不太吃辣椒的人也能接受。\n夏天吃很舒服，配上可乐！,0
5775,无论如何我都无法喜欢红高粱，虽然味道不差服务也不算差环境还是不算差。但它哪点特别好呢？我没看出来，成都能平价吃海鲜的地方也远远不止这里啊。被烟头烫坏的桌布，有着大块污渍而不更换的椅套，点了菜半天半天上不齐。。。。对它的印象我就记得这些,0
42181,毕业之前，一班人在这玩杀人游戏，大家资金都有些紧张，就着大盘鸡里的面条吃米饭，仍然是那么开心。突然想起一句话，再多***的时候，也比不上与你一起***的日子,0
31764,早就闻名了~~~\n这次特意去逛逛~~~\n卖东西的阿姨，很健谈，也很强！！！\n跟一个老外交流起来，相当流利~~~\n买了喜欢的T，还和阿姨合了影，下次有机会再去光顾,1
27770,其实是挺好吃的一家店，但是可能由于地理位置较偏，晚饭时间人也不是很多。\n主打海鲜的一家火锅店，但是其他菜品也都很不错，价格也不贵。\n滑类组合36，有墨鱼滑、牛肉滑和虾滑。\n墨鱼滑和牛肉滑比较好吃，牛肉滑很劲道，咬下去很得劲~哈哈\n炸豆皮也很好吃，而且才5元，价廉物美！肥牛特价，12/份，但是质量真的没有打折。\n自助调料吧5/位，水果有苹果，橙子和樱桃番茄。调料的味道也都不错。\n现在满100还送锅底券，下次可以使用。,1
42406,居然忘了评这家店啦……\n好像开在大运村有三四年了，刚出的时候很感兴趣，去那吃饭还得了张集点卡，好像是够十次送一次吧。味道很清淡，汤粉就不必说啦，如果是拌粉还会送一碗汤，自个选择用来做成汤味还是当汤喝~因为本人喜辣，后来就没怎么去他家了。上个月去把团购的券吃了，味道中规中矩吧。\n不过他家给人的感觉很干净，如果好清淡口的可以去他家试试~,0
32370,很幸运的抽中了摄影体验，今天带着宝宝前去探个究竟。\n先是客服人员很客气的打电话来约时间，很好商量的约好了时间，就是今天，正好有空，然后去之前他们又和我确认了下时间，又改了个很配合我的时间，真的是以人为本。\n早上和宝宝兴高采烈的去了，但是没想到不给力的宝宝一到那里就睡着了。工作人员没有很恼怒，反而一直劝说我们让宝宝多睡一会儿，弄得我们到很不好意思。\nPS下，要说明下，其实这个地址很好找，地铁一号线莘庄站南广场下楼左转看到的小区就是，往里走以后很好找，远远就可以看到乖乖精致儿童摄影的招牌，问门口的保安也可以，他们都很热情。\n趁着宝宝睡觉的时间，工作人员让我们先挑主题。看到很多主题外面都有，一问才知道外面很多摄影店的衣服什么都是他们这里买的。他们的服装和主题都是原创哦，衣服是自己做的呢。原创的当然就更好点拉。而且他们的主题非常多，款式都新颖很时尚，看的我每一套都想给宝宝拍。他们会给你实质性的建议，比如宝宝什么时候拍哪套会比较好。\n后来实在不好意思我们就把宝宝叫醒了，我们的宝宝还小，就到了2楼，3楼是大宝宝拍摄的地方。换了鞋子进去后，摄影师很慷慨的拿出很多玩具给宝宝选。我觉得他们蛮有针对性的，因为会根据宝宝的喜好来做调整。比如摄影师拿了很多毛绒玩具给宝宝，但是得知不喜欢之后马上就根据宝宝的爱好给了宝宝喜欢的玩具。这点我觉得应该赞赏，因为宝宝小，不可能按照你大人的意愿来做的。以前在因爱摄影拍照片的时候，他们就根本不会顾及到宝宝，完全按照他们的步骤，宝宝一套衣服拍下来以后非常的累，让别人看的都不忍心。\n但是乖乖精致儿童摄影就不会。我家宝宝害怕坐在沙滩椅上面，他们为了效果试图让宝宝坐上去，但是宝宝一坐马上就哭，于是只好放弃，没有强求。唯一有个小小的缺点，是针对小宝宝的哦。就是宝宝摄影在边上逗宝宝的那个JJ有点小小的弱，也有可能是我们宝宝有点认生了，所以笑的不是很厉害。,1
15038,去年还在学历史 老师推荐的地方 说能淘到好多写论文有用的旧书  随便逛逛还挺有古色古香的气息 不光有书 主要是古董 还有杂七杂八的生活用品们 听亲民的一个市场 做三百就能到 三环上很方便,0
30152,百度有几家分店，这次换了一家试试，不过都差不多，布置、服务都一般般，感觉除了那张纸就没什么吸引人的地方了，价格还那么贵。,0
9539,刚开张时去过一回，后来陪朋友新女朋友也去过一回，很贵，效果一般，经常订不到小房，几个人没办法就只有中包间，这样下来收费就更贵，点的茶水也是分两不多。每次加水都很烫，就不能搞个大壶装么？谁唱歌不口渴的阿。。。一般不去，收费太高。,0
22975,因为之前饿了一天，所以慰劳自己，去吃的放题。。。\n结果。。。哎。。。\n刺身除了三文鱼，感觉都不咋滴。。。\n天妇罗一般。。太油啦。。。\n烤物。。很咸很咸。。。而且又老。。。\n饮料也没什么可选择的。。。\n完全没吃回本啊。。。\n怪不得没什么人。。。,0
4984,好久没吃必胜客，说实话价格是有点小贵，难版一次还是可以滴，今天还是朋友硬说要吃才去的，依旧还是这么多人排队，做外面不用等位，我们就选择露天了哈哈，印象中薯格很好吃的说，但是这次去吃和以前的感觉不一样了，不知道为什么！,1
15478,朋友聚会可以去去，旁边就是羽毛球馆，打打羽毛球，之后可以在这吃个简餐，味道一般，不过环境还不错。如果人多的话，可以定个包间还是不错的（最低消费200）。煲仔饭据说要等30分钟\n包间有自动麻将桌,1
40417,3个人一起去吃的。有55和68/位的自助烧烤，我们点的是68的，2小时内可以续点菜。\n开始还行，就是续菜上的比较慢。而且比较乱，分不清。有时候一个盘子里面5-6种，还有的是蔬菜经常跟肉类混一起。\n周末人比较多，需要排队。是电烤的，不是炭火。,0
19823,以前都不知道这家店，后来是好朋友的男朋友每次带给我们吃的，味道相当好！比较符合我的口味吧！闻起来很香甜，可是第一次给妈妈吃的时候，我妈居然来一句面包糊了吧！╮(╯▽╰)╭哭笑不得！我说是咖啡的味道啊！\n面包吃起来口感很软，里面的夹心一会甜一会咸，总之很喜欢吃啦！O(∩_∩)O哈哈~！,1
10115,我觉得那个印度师傅在当地也就是普通的厨师，跑到重庆来开了个馆子，印度菜的确味道不怎么样，我吃过的那几家印度菜，虽然名气要大点，但是味道的确是很好，象龙湖那边的春蕉满圆，我觉得要做你就做正宗吗，要不做就不要做了,0
42719,第一次来呢，环境挺好的，刚看菜单有回锅肉还有很多荤菜，以\n为骗人的呢，后来才知道那些都是素食，味道真的挺不错的，价格也不贵。,1
27024,快餐式餐饮，一般上班中午都不回家吃饭，所以经常去，一来是快捷方便，不用等待，二来是比那些街边小吃卫生些，至少感觉有保障，不至于吃坏肚子。价额最近是持续上涨，几乎1~2个月就涨一次，一次几涨1元，而且这家店给的分量特别少，比其他店明显少很多，不知道他们是不是觉得自己地处解放碑中心地带，不担心没顾客还是什么。还有个问题就是饭菜种类有限，不怎么出新菜式。,0
37970,同同事食完饭去噶，感觉空气还是可以的，但是布置得系一般般啦，个人其实无乜感觉噶，哈哈，不过觉得系繁忙噶都市里边 ，仲系可以作为休息噶好场所噶,0
6628,之前吃过几次，都忘了点的是什么，前几天又去了一次，赶紧点评下。\n烤五花肉：这是我吃傣味的必点菜，喜欢肉烤的香香的沾上酸的料，不油腻，很开胃；\n酸笋炒牛肉：不好吃，酸笋太多，牛肉太老；\n白参煎蛋：一个字，油；\n西红柿炒水蕨菜：没味，可能还是豆豉炒了好吃；\n杂菜汤：还行，第一次吃到煮出来的空心菜，还蛮甘甜的。\n总之这里不贵，也很好找，偶尔会去。,0
6437,因为有★饭★统★网★预定了所以78折，这个价吃火锅也算值了，更何况这个火锅味道很好~  特别是调料特别喜欢~~吃过几家调料特别差劲的店知道终于知道了调料的重要性！！！\n他们家的清汤涮蔬菜也特别好吃，有种别样的清香。,1
41847,包子和望京店的不太一样，没那么香。价格好像比那家的便宜一些。但是金源店的东北大拉皮太难吃了，就是粉条做的，根本不是东北拉皮。觉得这家店做得越来越不好吃了。,0
20389,步行街上这家店算人少的，非常好，可以暂时休息会。\n休息小憩是不错的，但是选择正式午餐或者晚餐会有点失望的。油炸的太油，红烧的不够味，只有饮料和冰沙\n系列还不错。,1
40050,星巴克分店里算是光顾频率最多的一家了，经常就是点了一杯咖啡和朋友闲聊一个下午，有时坐在靠窗的位置，阳光直射进来的感觉真是美！\n周末的人比较多，经常坐满。,1
8037,就在中建的两楼，中午的时候和同事一起去吃工作餐，怎么说呢。说句公道话，菜的味道还是不错的，中规中矩的，但是服务真是……没话说，要加菜看菜单，结果把买单用的收条拿来了两次，也不知道他们是怎么想的，菜吃完了盘子不知道收，导致后面的菜都没地方放了，让拿下去换小蝶的菜居然直接倒掉，再也不见踪影了。真是无敌了。推荐牛肉青菜什么的，还有一个老豆腐煲，还有双色鱼头不错的。,0
24668,因为从小住在新街口附近，从出生到上学再至结婚生子都住在这里，所以对这附近的几家医院都较熟悉。\n北大、人民、积水潭这三家都是三甲医院医保定点。\n北大也是有病会常来的医院，无论是自己还是家人孩子特别是儿科很信赖这里。\n里边的环境和各科室的位置都很熟悉了。\n原来家里的亲戚就是这家医院的骨科医生，母亲80岁左右股骨颈骨折，\n因心脏有问题积水潭要求保守治疗，\n那样也许就不能走路了。后来还是在北大、亲戚和她老师的亲自主刀给做的手术，\n换了个不锈钢的轴儿，康复后自己走路一点问题都没有直至96岁去世一直没再换过。\n也很可惜亲戚50岁因脑瘤英年早逝。\n总之这家医院的医生还都很认真的。\n现在自己搬家了但是有病还会来这里的。\n好像在医院的北边（紧挨着）原来停车的一片地方，又在盖楼呢，可能是医院扩大面积吧。,1
18454,服务相当的差，服务员整体素质都不高，点个菜喊了4遍服务员才来，都是爱搭不理的，而且吃完饭不给发票，真差！,0
12641,基本上中午来这儿吃的都是欧尚的员工，因为欧尚的饭卡这边也好刷的，所以中午饭点的人很多，人一多，服务就跟不上了，上次一起培训的17个人分2桌在这边吃，上菜的速度跟旁边的品位没法比，等菜等半天，上来是一个一个的慢慢上，大家饿了，上来一个消灭一个，那个可怜啊……\n不过它的菜价还是很实惠的，赛螃蟹很有特色，配上醋，真的有类似螃蟹的鲜味，应该就是蛋白蛋黄做的吧。还有大盘鸡，不是新疆的那种，鸡肉没几块，但是土豆很入味，很好吃，比较下饭的一道菜。八宝辣酱是偏甜的，完全没有辣味，就是没有辣味的宫保鸡丁上面放几个虾仁。。。回锅肉味道不错，配菜是大量的包菜，很好吃，后来点过一个手撕包菜，感觉2个菜很象的。。。\n地方也比较小，外面大点的桌子只有2个，有个包房，里面的小桌子可以拼拼，也能坐8个人。人一多就会感觉拥挤。还是两三个人去吃比较好。,1
13238,差！专程过去，吃得非常恶心，怀疑写好吃的都是托！环境差到爆不说，味道完全对不起价钱，是深圳吃的最差的了！问我吃了些什么？五蛇﹡、糯米饭、龟苓膏,0
28583,如果不想被谩骂轰赶，就别去这里了，性价比低不说，东西都是没有的，服务更是从所未见过的低劣！里面的老板和伙计都和神一样的，要喝什么没有，要吃什么没有，不点东西要看脸色的，要关店了就把客人推出去，还振振有辞，我是老板不想做生意就不做，简直太没素质了，开着店客人来消费，就应该享受到应有的服务，而不是谩骂或者恐吓。这鬼地方再也不会去了。,0
37629,10月7日长假的最后一天去了崇明一日游，提前两天在驴妈妈的网上查了价格，会比当场购门票便宜15元/张，就订了5张门票，举家前往。到达一号门处换票都很方便，顺利进园。就是停车的时候，里面没有人指挥，要自己找车位，不是一目了然。 \n   公园里面很大，所以我和LG借了辆双人车，在树木森林里飞驰，阵阵清风拂过脸颊，非常惬意和舒服。本来想去滑草，算是里面的特色。不过看了活动区域不是很大，而且门口检票的说很累的，是体力活，有点像滑雪的装备和架势。刚好这天太阳有点火辣，30分钟30元的确会有些累的。后来就去开了卡丁车，20元一圈，50元三圈，还挺好玩的，一圈不过瘾呢。 \n   在靠近2号门的花溪景区，一边是波光粼粼的湖面，一边是绿草中的羊群，只有我们几个人身在其中，非常的安静。难得在假期里能有一块远离喧嚣的室外景区。 \n   在里面转了2个小时左右，其实还意犹未尽。就是比较远，以后有机会可能还会光顾吧。离森林公园边上有个薰衣草公园，感觉也不错，下次考虑一下吧。,1
31455,同事的婚礼在这里办，菜中规中矩，么有特别的不好，也没有特别的影响，冷菜很一般，热菜相对好点，有一个鲍参羹只记得酱油味很重，绿宝石厅的整个场面还是非常不错的，呵呵现在结婚规模都越办越大了,0
